3764.1 246.37976558331425
6806.2 636.5186215308673
9624.1 753.737568535775
16477.5 1295.0727349801202
20018.6 2649.64509992481
33161.1 3526.1938073036576
40123.4 3235.382759427391
61105.9 4701.584660752395
73342.9 6708.477860968993
105894.3 7280.687865091381
125837.3 9129.303235552354
174238.7 12656.7109388217
206692.7 13652.219388558526
274425.2 21468.278282153882
324843.7 26953.790721034646
426051.8 28161.43539507727
492521.6 39799.388538574865
630108.1 30863.441618595367
727602.5 42963.194962536116
883867.8 40894.93039431117
1007649.8 48876.03504058905
1185321.4 45606.576112564195
1319162.2 54760.35788739475
1498564.8 68008.36817104855
1639714.5 66702.70281921783
1822426.7 47826.407396495466
1927187.7 87073.44803995456
2133080.6 27791.145373221945
2205010.3 60780.553734178284
2371949.5 44371.612049071795
2436990.9 74408.6969206781
2516574.3 54342.246295635916
2610438.0 44582.29554929226
2631400.8 33189.60832951583
2679428.7 47003.048584462405
2714136.5 67701.72900016003
2698340.7 64280.488192244884
2735275.7 74067.76404085054
2750248.3 39435.97673599859
2734928.4 49017.284675238116
2748078.0 48890.390091850706
2721362.0 41887.249210761554
2727657.8 57835.13391202809
2752499.5 66034.65728649196
2744952.3 80350.8953183196
2730149.4 52154.822779447306
2739811.4 76156.06706435878
2737388.2 66539.14346508126
2732619.4 43086.44600026014
2744085.4 51247.66935665356
2753930.5 54771.136740379356
2757623.2 41842.430781843126
2706204.6 58882.061581133894
2739571.8 73907.93721591147
2744946.4 55277.48773275106
2722876.3 42970.19575124134
2719086.5 62712.49156312923
2754759.6 70435.65426401603
2751234.4 49117.632539309816
2712794.8 39254.25752082328
2749598.2 42654.82659363807
2723826.1 69154.82469623262
2785421.4 96052.86903598686
2729249.6 58235.50603311809
2744421.6 41477.03451362506
2715974.0 50998.682194303365
2783757.4 52931.36294023715
2699756.7 79805.28049369778
2744775.2 71711.17938849486
2745907.2 40149.79363389611
2750675.8 46664.51587138895
2736059.7 61236.85683212177
2740352.7 46078.38760453032
2772570.3 66804.52742150873
2695074.5 58550.845795674795
2738302.0 44606.14485571342
2769830.7 63500.61732517077
2738986.7 61280.72504657018
2735224.8 40815.44124688324
2757128.3 48013.08456162989
2741125.3 47593.62181368891
2721132.3 61728.96751309982
2748234.5 52090.64368589729
2746082.6 58433.725028540764
2726578.6 48189.452541678314
2772676.1 64816.86981445837
2716351.7 53826.57038437842
2763889.9 53046.48010618193
2763746.2 51818.31893538123
2724066.5 44878.76254545251
2747420.3 52865.867783055975
2752206.2 72249.5781268729
2732816.9 46683.44324264106
2752761.6 50396.608898703584
2749577.7 46217.396832914674
2741006.4 54891.26000092264
2736643.8 37487.412138535845
2767166.8 43554.123345557084
2733727.4 47108.38690415021
2715132.2 60311.66335848039
2752157.4 41776.19221039658
